Lan Chay,Time,Co Sac,Khong Sac
No.0,102.08686184883118,-2.1308177007175444,2754.8209366391184
No.1,104.49578189849854,-2.1306243270899237,2754.8209366391184
No.2,104.77942299842834,-2.1314966071961905,2754.8209366391184
No.3,102.37742805480957,-2.1308142625202615,2754.8209366391184
No.4,101.52867794036865,-2.1315890320088586,2754.8209366391184
Average,103.05363454818726,2774.970021506605,2754.8209366391184
,,22.74181458589275,
