Lan Chay,Time,Co Sac,Khong Sac
No.0,251.51316499710083,-5.593645013423406,1801.801801801802
No.1,249.7806680202484,-5.602028045078742,1801.801801801802
No.2,245.9863531589508,-5.592600499817471,1801.801801801802
No.3,235.90801215171814,-5.592730831908389,1801.801801801802
No.4,245.80147409439087,-5.594194236266329,1801.801801801802
Average,245.7979344844818,1862.6111488213887,1801.801801801802
,,37.339519453153514,
